\N	2	1	both emissaries
\N	2	1	the events on Wednesday
\N	2	1	specimens
\N	2	1	victory or death
\N	2	1	palace after palace
\N	2	1	a vast treasury of specimens
\N	2	1	fighting your family
\N	2	1	the bitter cold
\N	2	1	any metal you can find
\N	2	1	an excellent target
\N	2	1	door hinges, nails and chopped up horseshoes
\N	2	1	a low wall
\N	2	1	hand-to-hand combat
\N	2	1	neglecting a spike
\N	2	1	firing a volley of muskets into a dark room
\N	2	1	no less than sixteen Mexican corpses
\N	2	1	towering above the surrounding terrain
\N	2	1	upgrades
\N	2	1	a nurse
\N	2	1	lacerations
\N	2	1	a mushroom
\N	2	1	demonic possession
\N	2	1	cooling your jets
\N	2	1	unseemliness
\N	2	1	freewill
\N	2	1	welts
\N	2	1	techniques
\N	2	1	a salad
\N	2	1	wobbles
\N	2	1	copycats
\N	2	1	obscene handmaidens
\N	2	1	an earthworm
\N	2	1	a chuck wagon
\N	2	1	a cornhole
\N	2	1	your imaginary friend, Captain Howdy
