white	n	a gynecological procedure
white	nc	dilation of the uterus
white	v	sewing my eyes shut
white	n	a gentle, flourished spanking
black		Leopards are smaller than most of the Panthera genus, but they are able to take large prey due to _.
white	v	smearing blood all over the bathroom
white	n	my bruised thighs
white	v	handcuffing a four-year-old
black		Tomorrow the city is throwing a ticker-tape to celebrate _.
black		It has been prophesied that the young king will eventually be killed by _.
black		Chimps in the wild have been observed using _ to forage for food.
black		Populations of endangered rhinoceros are threatened by _ and _.
white	v	panicking in a Subaru
black		Traditionally, vampires and other undead are repelled by _.
white	v	laughing with a mouth full of firecrackers
white	n	a wish-granting goblin
black		When the research team activated the interdimensional portal, _{n} emerged.
black		The rich aroma of _, from the hills of Colombia.
white	v	doing things to the body
white	nc	McDonald’s®
black		I got a new app on my phone. It’s called “_{UT}” and it helps me with _.
white	n	a traffic cone full of bibimbap
black		CAUTION: Keep _{n} out of hopper and chute opening. Failure to comply risks _.
white	v	impacting my sister
white	n	the Dutch oven
black		_{nU}: It’s nature’s candy!
black		It’s lucky to touch _{n}; it’s even luckier to touch mine.
white	v	wallowing in your filth
white	n	an infinite supply of anything and everything right at your fucking fingertips
white	v	putting my mouth on it
black		In a world with _{n} _{v}, one man must overcome _. Coming this summer.
black		See now black people walk like _{n}. But white people -- white people walk like they’re _!
black		What’s in the fridge? Soda, OJ, _{n}... Sweet! Sunny-D!
white	v	getting your cock in a twist
black		Howdy neighbor, love _! Let’s get _ sometime!
black		I didn’t think this house would sell with _{n} in the attic. Anyway, I’m _.
black		Welcome to the neighborhood! I live down the street. You’ll recognize my house with _.
black		The name for Idaho was derived from a Shoshone language term meaning “_.”
black		At my 9th birthday, we had _{s} piñata that burst open showering _{cp} on us kids.
white	n	a strong magnet
white	n	a one hundred dollar bill
white	n	an empty Tic Tac® box
white	n	a tiny bone fragment
white	n	a gold ingot
white	n	a carton of expired milk
white	n	a box of wine
white	n	a wayward dental implant
white	n	the instructions
white	n	the last condom
white	n	a plump, lazy hyena
white	n	a steering wheel
white	n	what makes my girlfriend scream when I put it in her mouth
white	n	my hater
white	n	a can of paint on a rope
white	np	black leggings
black		Lot's of people drive down to Portland to buy _{n} and avoid _.
white	n	a blaring fire alarm
white	n	a fistful of glitter
white	n	a succulent jumbo prawn
white	np	rival anthills
white	n	a feeding tube
white	n	a squirt of mustard
white	n	one mile of train rail
black		Amtrak officials confirm _ would have prevented train derailment.
white	n	a secret elevator button
white	v	pooping for four hours a day
black		I buried my treasure under _{n} so you’d never find it!
white	w	barely in the butthole
black		Ha! You activated my trap card, “_{UT}!” You’re cursed with _ until the end of the game!
white	n	a squealing 4-year-old
white	n	Morgan Freeman’s larynx
black		To brew a love potion, besides eye of newt you need _{n} and _{n}.
black		Josh said, on the way in to work today, he swerved around _ on the freeway.
white	n	a piñata full of cigarettes
black		Furious that I was _{v} into his spellbook, the sorcerer turned me into _{n}.
black		My financial analyst has advised me to invest my fortune in _.
black		I booby-trapped my yard so that trespassers will be surprised by _.
black		“You didn’t even get me anything for my birthday!” “Yes I did, remember _?”
white	np	alien parasite larvae
black		If you kids don’t stop _{v}, I will turn _ around!
white	n	the recent tragedy in Africa
white	nc	acute watery diarrhea
white	nc	daddy juice
white	n	the ashes of your beloved dog
black		Police were able to track the suspect after finding DNA evidence in _{n}.
black		At the carnival I went on the thing where you ride _{n}. It made me feel like I was _.
white	nc	bear sperm
white	n	a crusty dish rag
white	n	sugar from my father
black		A lifetime of _{vcp} awaits. Call now for a free consultation.
white	n	a gentleman with the tummy grumbles
black		My daughter came home crying because the kids at school said she was _.
white	n	a sex swing
white	n	a sex swing mishap
white	n	a piece of lint near my vagina
black		My sisters were having a pillow fight. They didn’t know I had put _{n} in the pillows.
white	nc	earwax
white	n	my sister’s closet
white	n	a feast of blood
white	n	a trail of footprints
white	n	a tissue
white	n	a mental illness
white	n	The White House
white	n	a reception area for social events
black		The White House will no longer enforce The _{vcpUT} Act of 1959. Thank God.
white	n	the president’s helicopter
white	n	a washtub filled with a potent cocktail of orange juice and whiskey
white	n	a stolen Army helicopter
white	n	the pilot, who died instantly
white	n	a Secret Service agent
white	np	five full-time chefs
white	nc	no wheelchair access
white	n	a grand staircase
white	n	the roof
white	n	a mirror that lies
white	n	a surgical rotary saw
white	n	a big, heavy shotgun
white	nc	cosmetic surgery for my cat
white	n	a gentle kiss on the teeth
black		In the end, the obvious plot twist was that the serial killer was actually _.
white	n	a crocodile death-rolling my taint
white	v	being bred in captivity
white	v	refusing any help
white	v	needing one more inch
white	n	my father’s example
white	n	the Army
white	n	a tard
white	n	you, ya dirty bum
white	n	my unwanted child
white	n	a dog head
white	n	my first time
white	n	my DNA
white	n	a tacky, god-awful facelift
black		In this 15th century painting, _ is represented by a man with _{n} for a head.
white	n	the majestic Humboldt squid
white	n	a cataclysmic magic spell
white	nc	fist pumping
white	np	50,000 volts of electricity
white	n	a stalker
white	n	a night of unrestrained passion
white	np	10,000 dancers, dancing in unison
black		Abraham Lincoln wrestled with depression, but that did not keep him from _{v} with _{n}.
black		Dear diary, today I went into the city and saw _ for the first time!
white	n	a thick layer of frosting
white	n	a big dang deal
white	n	a long rambling story
white	np	amputated eyelids
white	n	a crazed gunman
white	nc	Disneyland!
white	n	an enhanced interrogation
white	n	the fuel line
white	n	a guillotine
white	nc	headroom
white	n	an iceberg
white	n	a jackhammer
white	n	an elite Korean hacker
white	n	your lifestyle
white	np	mandibles
white	n	a non-steroidal anti-inflammatory drug
white	np	oil-covered birds
white	n	a puffy penis costume
white	np	hindquarters
white	nc	real life
white	nc	sandpaper
white	n	a telescoping baton
white	n	a urinal cake
white	n	a virus
white	n	a warhead
white	nc	anorexia
white	np	years of pain
white	np	35 quadrillion Zimbabwe dollars
white	v	banging them in their sodomy butts
white	nc	alien technology
white	n	a bruised ego
white	nc	crisp fresh lettuce
white	v	delegating responsibilities
white	v	fornicating all day, every day
white	n	a great big sword
white	nc	irresponsible parenting
white	v	jabbing people in the eye
white	np	lower standards
white	n	mighty Zeus
white	nc	nitro-boosted performance
white	nc	outrageous fortune
white	n	a prime cut of steak
white	nc	quick-set cement
white	n	my secret sex gymnasium
white	nc	taffy
white	nc	unbelievably beautiful hair
white	n	a velvet fist
white	v	wandering around
white	vt	exhuming
white	v	yanking hard
white	nc	zoo smell
white	n	an old, Asian martial arts master
white	np	mood enhancing hormones
white	nc	overzealous product placement
white	nc	violent death
white	n	a big bomb
white	np	cheering children
white	np	drool drops
white	n	a forty foot Ferris wheel
white	n	my golden goose
white	np	heavy hearts
white	v	taking a flying leap
white	n	a car crash
white	n	what Mom made
white	np	prancing piglets
white	n	the sound of someone sipping soup
white	n	a shard of shrapnel
white	n	a stupid student
white	np	turkey tacos
white	n	a vibrator with a voice
white	v	whistling at women
white	n	my womanly virtue
white	v	masturbating to pictures of dead animals
black		Alien cover-ups, false flag operations, and military experiments with _! It’s all here in my manifesto!
black		Dagnabbit! I got _{n} all jammed up in the wheel well again.
white	ncv	beard stroking
white	n	a gigantic eyeball on a stalk
white	np	two F-bombs
white	np	an odd number of titties
white	v	doing surgery on LSD
white	np	pendulous breasts
white	v	farting like a bagpipe
white	nc	nuclear warfare
white	nc	hot water
white	n	my baby door
white	v	floppin’ out my baby door
white	np	hot grills
white	n	my person
white	nc	the finest quality cheese
white	v	not riding a Segway
white	v	danglin’ out there all pink and naked
white	np	several children
white	n	the girl in this photo
white	nc	intense pain
white	np	all our faces
white	nc	booze
white	n	a big slow boat
white	v	creeping upstairs
white	v	milking a buffalo
white	n	the death simulator
white	nc	greed, secrets, poison and murder
white	v	violently crashing down the stairs
black		The TSA has made new rules mandating _ on every commercial flight.
black		I like my women like I like _: _{v} with _.
white	v	being slathered in baby oil
white	nc	infinite sausage
white	nc	poorly orchestrated group sex
white	np	people bumping and grinding at each other with no sense of rhythm
black		And my mother said, “How come you’re not _{vcs} like your brother?”
white	n	a humorless Japanese businessman
white	n	the last wish of a dying man
white	n	the most sensitive part of my body
white	n	a cold hearted assassin
black		After last week’s stunning victory, the wrestler earned his nickname “_{vcpT}”
white	v	throwing a 9 year old
white	n	your grandmother, who loves you
white	v	getting tickled until you bust a nut
white	vtnc	bedding
black		Getting _{n} back out of a volcano is next to impossible.
white	n	mom
white	n	dad
black		Come on down to Golden Corral™ for _.
white	v	sobbing silently to yourself as the night closes in
white	nc	compressed gas
white	np	answers to all of life’s questions
white	n	“that feeling”
white	n	a cat, but upside down
white	v	doing your best and trying your hardest
white	v	doing a bad job at pooping
black		Apparently, “_{T}” is a dance move in the Hip-Hop and B-Boy community.
white	nc	maximum bitch mode
white	n	a stink bug
white	nc	tainted love
white	n	an abomination unto God
white	n	a complete set of cybernetic implants
white	n	some guy named Darryl
white	np	this spring’s hottest new fashions
white	n	a bunch of kids
white	np	hugs and kisses
black		The raunchy adult film that’s got parent’s groups scrambling: _{UTn} Does _{Tn}.
white	ncvt	conjuring
white	v	being dipped in chocolate
white	vt	shotgunning
white	vt	diddling
white	v	smoking crack
white	vt	expectorating some sludge
white	vt	untwisting
white	v	getting impregnated by an advanced robot
white	vt	surviving
white	v	horsing around
black		I’ve got a master’s degree in _{vpcT.}!
black		The 13 colonies were founded on the principles of liberty, brotherhood, and _{vcp}.
black		In this game you get to collect _{cp} and craft _{n}.
black		In my state, _{v} is a legal right for me and my native brothers.
white	v	killing myself, rather than being disgraced
white	v	being cooked and eaten
white	v	T-boning an ambulance
black		_{U} is legally grounds for divorcing your wife in 28 states.
white	np	three babies in a backpack
white	n	a lab-grown testicle for a wounded soldier
black		Although moving away from _ proved effective for schools, the switch to _ initially led to a spike of child hospitalizations.
black		Up next, you won't believe what our secret cameras caught: _{n} _{v}!
black		At his last campaign rally, Bernie Sanders began _{v} in front of his top supporters.
white	n	the part I pee out of
white	v	slipping on a jizz slick
white	np	white men with guns
black		Until quite recently, _{n} had the highest tensile strength of any substance known to man.
black		Trying to put on my seat belt in the dark, I accidentally snapped it into _{n}.
black		In public restrooms I always put _{n} on the toilet before sitting down.
white	nc	poopy toilet paper
black		In my wild days I was _{v}, among other crimes. They finally caught me doing it with _ on the New Mexico border.
black		This one simple trick is all you need to spice up the bedroom: _.
black		This workplace has gone (0) days without _.
white	n	a strange candy that makes you gay
white	v	burning my junk
white	v	walking backwards into John Cena
white	nc	whatEVER
black		Back in my day, we only had _{n} for _{n} and we LIKED IT.
black		When I get older, I don’t want to be _{vsc}.
white	v	lying perfectly still
white	n	a bitch as nasty as that
white	n	any decent person
white	nc	fate
white	np	good bacteria
white	n	the mayor
white	n	the orbital socket
white	nc	40,000°F plasma
white	n	a robot body
white	v	torturing your family
white	v	waterboarding just for fun
black		“_{cU} torture” my be cruel but it's worth it to get _{n} from a suspected terrorist.
white	n	Mr. President
white	n	your idiot ideas
white	n	my brother, who I’m sure you remember
white	n	the halo on your fucking head
white	v	putting up with you
black		Last night I dreamed of _. I cannot shake the feeling that _{n} will arrive soon.
black		Every morning I hop out of bed and get straight to _, even before I put on my clothes.
white	n	just me, by myself
black		Always walk into an interview with _{n} and confidence, and you’ll get the job. Unless they hate _.
white	n	a little piece of shit
white	nc	machine gun fire
white	n	daddy in his underpants
white	nc	recalled pizza with glass in it
white	np	skeleton hands
white	v	getting wrapped around a tree
white	v	force-feeding a bird
white	nc	$200 worth of Taco Bell™
white	n	a hanging body
white	nc	fingernail torture
white	np	baby eels
white	nc	amniotic fluid
white	n	a garbage disposal
white	np	three carrots
black		You can’t keep running around like _, you’re endangering _{n}!
white	nc	bodily harm
white	nc	hot lava
white	np	your fluid-filled lungs
white	nc	wet dog smell
white	n	the deceased
white	n	Coach Diddleplayers
white	nc	less chaos
white	nc	almost enough oxygen
white	n	a 57-foot-diameter tunnel boring machine
white	nc	less lasagna
black		If mom hears us talking about _ we’ll be SO grounded!
white	n	something even sexier
white	n	a 5,000 acre forest fire
white	nc	all the air in the room
white	np	intestines draped everywhere
white	n	the thing hanging out of my butt
white	v	drinking wine in the tub all day
white	n	Evander Holyfield’s ear
white	n	the whole bottle of sleeping pills
white	n	a trap that shoots a poison dart
white	v	being tall enough to ride
white	n	a death sentence
white	n	its opposite
white	n	an even harder bang
white	np	so few little turds
white	v	being stuck forever
white	n	something even wetter
white	n	this half of the planet
white	n	my momma’s fatness
white	nc	very expensive gelato
white	n	a lumberjack orgy
white	n	my sexual partners
white	n	the men who helped me
white	np	not many teeth
white	np	good vibes
black		The city council wants to cut down on _. Meanwhile people are freely _{v}!
black		If my neighbor doesn’t get _{n} off my property, I’m calling the cops!
black		The Halifax bridge finally collapsed under the intense weight of _.
white	v	catchin’ heat for sellin’ a piece of ass
black		The new Ford F-750 with more torque than _.
white	nc	sex for procreation
white	n	the moron I hired to kill you
black		10% of all proceeds from sales of _{n} will go to The _{vcpUT} Foundation.
black		I didn’t have any cash, so I tipped the pizza guy with _.
white	n	grandma’s soggy diaper
black		What the _{pc} department lacks in selection, we make up for in _.
black		At the auto parts store, the salesman tried to upsell me on _{n} when I bought _{n}.
white	np	hot biscuits & gravy
black		Welcome to Denny’s®! I am _. Would you like to try our new special, _?
black		My teacher graded my paper F because I wrote about _.
black		The band hadn’t started playing when the stage effect with _{n} went off early, ejecting _ into the air!
black		The fire raged out of control because the firemen’s hoses got caught around _{n}.
black		My publisher demanded I remove _ from my manuscript because it’s “not decent.”
black		We need more black cards! Maybe another one about _, but with _!
black		At least I was trying to cheer people up when I took _{n} to the funeral.
black		President Reagan and his entire cabinet got _{n} before every meeting.
black		The survey team detected _ at the work site so I threw _{n} in my truck and drove straight there.
black		I’ll never know why my grandparents find _ so relaxing.
black		Ever since the accident, I freeze in terror at the sight of _.
black		My brother and I have finally decided to start a business doing _{n}, since we’re so good at it.
black		Last Christmas, everyone got _{n} under the tree and _{n} in their stockings!
black		Last Christmas, I gave you _{n}. The very next day, you gave it away.
black	1	_{nU} saved is _ earned.
black		During the war, German scientists experimented with _ to weaponize _{n}.
black		You spent all your food-stamps on _{n}?!
black		As the A.I. robot gained self-awareness, it immediately began _.
black		Don’t look at me while I’m _! It messes me up!
black		I got into my car and sat on _{n}. Slowly, a smile crept over my face.
black		Thanks for _ last night. *wink* *wink*
black		3rd ave is closed due to the collision of a UPS truck full of _{cp} and a Fedex full of _{cp}.
black		12th street is closed due to a man in a tree throwing _{cp} at cars and passers-by.
black		I’m NOT upgrading to the new iPhone now that Apple has announced it will have _{n}.
black		Working on my car I found _{n} had crawled inside the engine block and died.
black		There’s always time for _ before breakfast.
black		We can be _. And no one has to know.
black		During my driving test, I backed my car into _{n}. I still got an 85!
black		I’m getting _{n} installed in my car, so I can be _ while I drive.
black		I need a hotel room with _{n}, and I need _{n} brought to me every four hours.
black		My wife printed me a certifcate for _. I’m excited for tonight!
black		I chipped my tooth on _{n}. My dentist said I’m lucky it wasn’t _.
black		My nightly ritual involves _, _, and finally _ just as I fall asleep.
black		I’ve been single ever since my girlfriend found out I had _{n}.
black		Help! I’m _ and I need YOU to do something about it!
black		Daddy! There’s _{n} under my bed. Kill it kill it!
black		The authorities followed the trail of _, leading them straight to the suspect.
black		The hardware store didn’t have _{n} left, so I got _{n}.
black		My mom picked me up _{n} from the thrift shop. It was the last one!
black		We’re having a garage sale to get rid of _{n}, _{n}, and _{n}.
black		Can you come get me? I agreed to go with some guys who promised me _ and it’s getting weird.
black		They don’t make _{n} like they used to! This one doesn’t even have _{n}.
black		The water tower looks like it’s _ from this angle.
black		My father abandoned my mother and I because he was _.
black		I’m glad you’re my new roomie, my last one was always _. Always.
black		The true reason for the Tacoma Narrows Bridge collapse? _{U}.
black		President Putin’s approval rating shot to nearly 100% when the Russian government began _.
black		Growing up in the foster care system, I learned to be _ if I wanted a new family.
black		The police failed to catch the fleeing suspect because of _.
black		Ah, _{n} for my collection. Now no one has more than me.
black		I picked up a hitchhiker and he showed me _{n} while we were still in the car.
black		Honey, you can’t keep putting _{n} down the garbage disposal!
black		I checked my son’s browser history. Found links about _ and _. Should I talk to him?
black		Ever since I got back from Mexico I’ve been really into _.
black		My girlfriend was getting shoes out of the closet. Lucky she didn’t look up, or she’d have seen _.
black		I’m grounded ‘cuz my parents saw me _{v} at the party last night.
black		What were you doing in here? I keep finding _{p} between the couch cushions.
black		The night before Easter, we’ll set up _{n} on the porch to surprise the kids.
black		I met this hot chick online. She says she’s _{vcs} and I think I believe her!
black		At the skating rink there was _{n} and everyone fell down at once.
black		My car looks like it’s _{vcs} but I don’t mind. It gets me from point A to point B.
black		I love your necklace! It’s _{n}, right?
black		Always makes me hungry when I see the butcher shop with _{n} hanging in the window.
black		At the coffee shop they put “_” on my cup. I ran out covering my face.
black		My new phone looks like it’s _{vcs} but I don’t mind. It makes calls.
black		I noticed symptoms of _{vcp}, so I went to my naturopathic doctor. He said, “it’s _!” but I’m not sure.
black		Look, man, I’m not into _. But $20 is $20.
black		I misclicked while my boss was looking over my shoulder and my video of _ came on the screen.
black		I can’t shake the feeling there’s always _{n} just around the corner.
black		The city put in new road signs to indicate _{n} just up ahead.
black		For science class we went on a field trip to see how _ happens.
black		I’ve been chopping down _{p} to build _{n} for me and my wife.
black		The new intern is starting this week. Can you set up her workstation for _?
black		At the lake, everyone began scrambling toward the shore as _{n} surfaced from below.
black		At the mall Santa kiosk, the elves were caught sneaking _{n} into women’s purses and bags.
black		At LAX travelers were horrified to see _{sp} spilling onto the baggage carousel, then one after another.
black		Traffic has only gotten worse since the transportation department deployed _{n} up and down the highway.
black	1	At the book signing, George R.R. Martin signed my copy of ‟A Song of _{T}”! I shook his hand and it felt like _.
black		It's dangerous to leave _{n} on the stairs.
black		Trapped again, MacGyver began his escape with only _{n} and _.
black		The biggest float in the Macy’s Parade this year is _.
black		This year’s hottest new fashion is _ on your head.
black		Is there a free outlet? I need to plug in and charge _{n}.
black		When the mixture is bubbling, delicately add _{n} to the pan, while stirring constantly.
black		For 35 years I’ve done this job for the same pay, _{vcp} every single day.
black		Factory workers at Foxconn who leap out of windows will now be saved by _ around the building.
black		Astronaut Chris Hadfield is well known for sneaking _{n} onto the International Space Station.
black		Strangely, right before Hitler killed himself, he had _{n} destroyed and _{n} killed as well.
black		I want to be buried with _{n}.
black		When the stadium was demolished it revealed _{n}, bringing onlookers from far and wide.
black		I found out why I’m always sick... they found _{n} in the walls at my office.
black		The new top grade of gasoline has _{n} as an additive, which is actually really good for your car.
black		People are freaking out because the new Happy Meal PEZ® dispenser is _.
black		Someone get Michael! His girlfriend is drunk, up on the table, and she’s _{vs}.
black		Crews are working hard after Bertha, the tunnel-boring machine ran into _{n} and stopped.
black		The area around Fukushima has become a ghost town with _{n} slowly overtaking the buildings.
black		I couldn’t see the eclipse because of _{n} in the sky.
black		My dad’s keyboard has a special key for _.
black		We finally hired a guy at work to take care of _.
black		The refugees must be relocated because the shelter is right on top of _{n}.
black		The Chinese government has blocked all websites related to _.
black		If you see your dog scooting his butt on the carpet, it probably mean he’s _{vs}.
black		If you have a dream about _, it meas you’re worried about _.
white	n	your husband
white	n	the sun
white	n	my taxidermied daughter
white	n	that sex move that drives me crazy
white	v	going straight to hell for this
black		I was so surprised to see _{n} that _{n} fell out of my mouth.
black		Ever since _{n} appeared in the neighborhood, I’ve felt uncomfortable while _{v}.
black		The Japanese insist on their traditional right to hunt _{n} in the sea.
black		Facebook just bought Silicon Valley tech startup _{cpvT} Co., tapping into the growing market for _.
black		A weird glitch in the Oculus Rift demo caused me to experience _ like I was really there.
black		At spring training a foul ball bounced off _{n} in the stands and then knocked _{n} off _{n}.
black		The cineplex has been using _{n} in the popcorn machine because it’s cheaper than oil.
black		Wife and I got a bit kinky last night. Ended up at the hospital to get _{n} removed from her and _{n} removed from me.
black		The cruiseliner struck _{n} and lost power, leaving hundreds of vacationers to deal with _.
black		The new Harley-Davidson hog’s got _{n} painted on both sides, which some say encourages _.
black		Pundits agree it will take _ for the senator to win the election.
black		There is a rumor that Marilyn Manson had _{n} removed so he could be _.
black		My dream house has _{n} built in, an extra garage for _, and _{n} for the door bell.
black		Shepherds in Scotland have used _ for years to keep the flock from _.
black		Pool rules: No running. No _{vcp}. Keep _{n} out of the deep end.
black		Online trolls taught Microsoft’s teen girl AI to spew propaganda about _.
black		No one in Morocco can be _ without registering with the government.
black		Chris Angel hurled the deck of cards at _{n} and my card appeared in _{n}!
black		On Ebay you can get _{n} but it comes in several tiny boxes.
black		Peter Molyneux’s new game will use facial recognition to explore _ in a very realistic way.
black		The weird payment system at the grocery store makes me put _{n} in the slot, but I forget to take it out.
black		At the winery tour we saw how they put _{n} and grapes in the tank, but it smelled like _.
black		Growing up we never had _{n}, but we had to deal with _, and I want the opposite for my children.
black		Wine tasters describe this Pinot Grigio as having silky hints of _{n} and a mouthfeel like _.
black		As an homage to humanity, NASA has broadcasted _{n} to the vastness of space.
black		Chase bank is giving out _{n} this week if you open an account and put $100 in it.
black		Lonely guys in Japan can buy _{n} that sounds like a girl and will even go to bed with them.
black		Soldiers in Iraq are deployed with _{n} and are ordered to be _{n} no matter what.
black		The Great Wall was actually built to keep _ out of mainland China.
black		Kinect automatically recognizes when you’re _{vs} and turns itself on to broadcast it to your friends.
black		I heard you can rent a friend in Tokyo, but only if one of you is _.
black		I can’t believe you forced my mom into _! She’s 62!
white	n	a big donkey
black		I ordered _{n} privately over the Internet so I can get better at _{v}.
white	n	the brave men and women fighting for us
white	v	proving she’s a witch
white	v	kicking the door down
white	v	painting rude words on the cat
white	n	the island and everyone on it
white	n	a very hot pan
white	n	that demon torture puzzle box
white	n	what the dog ate
white	n	my swollen jaw
white	n	a projectile
white	np	firemen with a trampoline
white	n	a $160,000 diamond
white	nc	$20 worth of pot
white	n	a squirming pile of Japanese robot sex dolls
white	nc	extra padding for my butt
white	n	a single shot to the head
black		Mortally wounded by three shots to his abdomen, the Secret Service agent returned fire, killing the assassin with _{n}.
white	np	a bunch of hillbillies buggering each other
white	nc	less candy than usual
black		Robots are best suited to repetitive tasks, such as _{v} or _{v}.
black		Researchers have trained chimps to recognise _ by rewarding them with _.
black		My fiancee wants our wedding cake to look like it’s _{sv}, with _ around the edges, and _{n} on top.
black		John “_” Smith. The genius who brought us _.
white	vt	killing
black		At my workplace, robots have replaced the humans for _{v} and _{v} at the assembly line.
black		Sometimes, when hiking through the woods, you might cross paths with _{n}. So bring _{n}.
black		_{Un} produces an egg which, for one month, must stay under _{n} to keep warm.
black		When I was bodybuilding I tried to dead-lift _{n} over my head, but _ got in the way.
black		Kraft Foods has announced that it will phase out the use of _ in its food processing operations.
black		Here on the assembly line we heat _{n} to a steaming, bright cherry red, and this next machine over here is _{v}.
white	n	that sack of shit
white	v	sticking a finger in my ear, and one in my butt
black		Today’s baseball game was called off when an irate fan threw _{s} at a player from the stands.
white	v	making it go back in
white	v	prying her mouth open
black		I got _{s} as a pet! Do you want to see the racy picture we took with _{n}?
black		My kid was acting like _{n}, so I took away _ privileges.
black		_{U} nearly killed me in my dream. I think it's my brain telling me to avoid _.
black		I came with _{n} to school to show my friends, but stupid Billy Carter brought _{n} so nobody even noticed!
white	nc	alcohol
white	v	hitting a man out of his wheelchair
white	v	being dragged
white	n	a prybar
black		The government says chemtrails from planes are just condensation. But we know they're _{vpc}!
black		Her inheritance was squandered upon _{n} while Cinderella was abused and forced to become _{sc} in her own home.
white	v	wriggling and thrashing
white	v	going as deep as possible
white	n	some emo kid
white	v	huddling in the corner
white	np	good, Christian values
white	v	mistreating the clitoris
white	v	plummeting from 20,000 feet
black		At the new circus in town, three jugglers throw each other _{s}, while a man is _{v} on a galloping horse.
black	1	They said _ was out of my league, but look at me now! I've got _ out the ears!
black		My life coach told me that to maximise my positive energy flow, I should alternate between _{v} and _{v}.
white	v	completely wigging out
black		Great job on the proposal for _{v}, Dave! You're in line for a raise, and the boss might even give you _{s}.
black		In the third world, luxuries like _{n} are an alien concept, and most people don't even have access to _{nc}.
white	n	the alpha male
white	nc	bloodlust
white	n	every part of the buffalo
white	nc	failure
white	nc	beautiful girl hair
white	n	the Handsome Boy Modeling School
white	n	lubricant
white	v	lubing up
white	nc	shame
white	n	Gene Simmons’ tongue
white	v	exhuming my wife
black		I got written up at work today for running to the bathroom and _{v}. There was a report.
white	n	a complete wimp
black		My pharmacist separated _{n} into two parts, and carefully lowered one into _{n}.
white	np	loose teeth
white	n	a vicious cupboard lesbian
black		At Boeing R&D, we test _{n} by subjecting it to _ and blasts of energy.
white	v	touching my deformity
black		When I saw _{n} I was nervous, but when it started coming toward me, _{v}, I freaked!
white	v	slapping everything
white	v	getting snapped in half
black		If you do it right, _ is all about _.
white	n	a cranky, foul mouthed old lady
black		Life is so strange. I went to college to learn _, but now for work I’m _. Go figure!
black		Traffic is backed up for 7 miles due to an overturned semi hauling _{n}. The driver was _{v}.
black		Don't you hate the feeling of putting on fresh socks and stepping in a puddle of _{c}?
white	np	child-bearing hips
black		Terrified, I scrambled up the tree, with _{n} jumping and nipping at me from below and even _{v}.
white	nc	my out of control libido
white	nc	special pube shampoo
white	v	writhing on the floor and screaming my name
black		As one, the entire U.N. assembly rose to their feet, and slowly, solemnly, began _{v}.
black		I would have never thought that I’d actually be _ while I’m _!
white	v	murdering someone through the internet
black		I think that ecstasy was cut with _{pc}. After one hit I began very, very rapidly _{v}.
black		In North Korea, instead of streetlights, they have traffic ladies that stand in _{n} in the middle of each intersection.
white	v	slipping some handcuffs under the door
black		I was vacuuming when I sucked _{n} out from under the couch. I kept pulling until _{n} came out too!
black		In public restrooms, I’m always afraid someone will walk in, all _{pcv}, right while I’m _{v}.
black		Some anarchist made the sign over the expressway say “THE STATE IS _{UUn} _{UUv}.”
white	v	stepping over me
white	n	a tangled Slinky®
white	np	eight sexual partners
white	n	the pelvis
white	n	a roll of toilet paper
white	n	a child predator
white	n	a ball gag
black		Monopoly: _{Tc} Edition comes with _{ps} and _{ps} instead of houses and hotels.
white	np	Walt Disney’s preserved ass cheeks
white	n	the loudest possible noise
white	nc	some dead guy’s money
white	n	a joke from the Internet
black		You stole _{n} from a child? You’re _ and you’re going to hell!
white	n	hip-hop specifically made for white people
white	v	chugging NyQuil™
black		Ugh. I ate _{n} last night and I’ve been trying to put on _{n} all morning.
white	n	his tumor
white	v	being too busy
white	v	repeating the same mistake
white	n	a mortal wound
white	np	my hot little hands
black		Sometimes I wish I could just lock _{n} and _{n} in a room and let ‘em fight it out.
white	v	screaming and barfing a little
black		In Siberia they built a tunnel to help endangered animals travel safely under _{n}.
white	np	endangered animals
white	n	a surgical rotary saw
white	n	a concrete, actual object
white	n	a Vietnamese landmine
white	np	so many dudes
white	v	installing an update
white	n	an extremely uncomfortable mattress
white	n	that fly in here
white	np	glittery eyelashes
white	n	a rope tied round my leg
white	np	no minors
white	n	a hanging vine
white	n	the escape route
white	n	my happy place
white	n	the winning lottery numbers
white	nc	ice cold seawater
white	n	the digital bonus pack
black		Our artisanal process ages _{n} for 3 years, before going right into _, rapidly _{v}.
black		On the assembly line we heat _{n} to a steaming, bright cherry red. And this next machine over here is _{v}.
black		IBM’s new “green” office building gets 20% of its power from _, and the eco-glass windows trap in _{n}.
white	v	cutting a hole in my pants
white	nc	elbow grease
white	np	a legless dog on a wheeled cart
white	nc	my work
white	n	a life preserver
white	n	an Easy-Bake™ oven
white	vt	cheating
black		_{U} like this is enough to kill a horse!
white	v	a caring, understanding man
black		_{Uv} while driving has been statistically shown to increase the risk of _{v}.
black		I can’t believe you guys went _{v} without me! Loop me in next time, I want _{n} too!
white	n	a dead cat
white	n	the T-Rex
black		I can’t swing _{s} around here without hitting _{n}!
white	v	spraying up the wall
white	n	the baby
black		Don’t shake _{cs} so hard, it’ll start _.
black		I think it’s lovely that you’re getting into _, but I won’t tell your father. He’ll start _{spv}.
black		Dad! I’m all done _{v}, so I have _{sc} left over if you’re still interested.
white	n	some prick
white	v	being fucking dead
